time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall offer [Mb/s],offer last interval [Mb/s]
15500.0,206,7807,1006.0388349514564,7830360.0,4.041476129032258,3.315904
16000.0,248,8055,918.9354838709677,8058256.0,4.029128,3.646336
16500.0,265,8320,949.0981132075472,8309767.0,4.02897793939394,4.024176
17000.0,255,8575,1053.7372549019608,8578470.0,4.0369270588235295,4.299248
17500.0,230,8805,1007.1739130434783,8810120.0,4.027483428571428,3.7064
18000.0,301,9106,1006.3355481727575,9113027.0,4.0502342222222225,4.846512
18500.0,235,9341,975.4978723404255,9342269.0,4.0399001081081085,3.667872
19000.0,245,9586,1033.061224489796,9595369.0,4.040155368421052,4.0496
19500.0,241,9827,894.2489626556016,9810883.0,4.024977641025641,3.448224
20000.0,241,10068,1002.6846473029045,1.005253E7,4.021012,3.866352
20500.0,268,10336,944.776119402985,1.030573E7,4.021748292682926,4.0512
21000.0,273,10609,1031.5128205128206,1.0587333E7,4.033269714285714,4.505648
21500.0,288,10897,967.9583333333334,1.0866105E7,4.043201860465117,4.460352
22000.0,243,11140,1013.8106995884774,1.1112461E7,4.040894909090909,3.941696
22500.0,252,11392,1020.5079365079365,1.1369629E7,4.042534755555555,4.114688
23000.0,247,11639,1011.7408906882591,1.1619529E7,4.041575304347826,3.9984
23500.0,257,11896,1006.4046692607004,1.1878175E7,4.043634042553191,4.138336
24000.0,288,12184,966.3090277777778,1.2156472E7,4.052157333333334,4.452752
24500.0,255,12439,1017.4862745098039,1.2415931E7,4.054181551020408,4.151344
25000.0,220,12659,964.9227272727272,1.2628214E7,4.04102848,3.396528
25500.0,224,12883,1039.7723214285713,1.2861123E7,4.034862117647059,3.7265439999999996
26000.0,237,13120,992.4261603375527,1.3096328E7,4.029639384615384,3.76328
26500.0,268,13388,996.3432835820895,1.3363348E7,4.034218264150944,4.27232
27000.0,233,13621,937.7725321888412,1.3581849E7,4.024251555555556,3.496016
27500.0,267,13888,979.4044943820224,1.384335E7,4.027156363636363,4.184016
28000.0,272,14160,1049.7720588235295,1.4128888E7,4.036825142857143,4.568608
28500.0,226,14386,1029.3362831858408,1.4361518E7,4.031303298245614,3.7220800000000005
29000.0,270,14656,950.6222222222223,1.4618186E7,4.032603034482759,4.106688
29500.0,288,14944,1034.3229166666667,1.4916071E7,4.045036203389831,4.76616
30000.0,246,15190,1035.0934959349593,1.5170704E7,4.045521066666667,4.074128
30500.0,288,15478,981.0277777777778,1.545324E7,4.053308852459017,4.520576
31000.0,236,15714,1047.364406779661,1.5700418E7,4.051720774193549,3.954848
31500.0,244,15958,1010.4549180327868,1.5946969E7,4.050023873015873,3.944816
32000.0,219,16177,954.2465753424658,1.6155949E7,4.03898725,3.34368
32500.0,256,16433,1030.0703125,1.6419647E7,4.041759261538461,4.219168
33000.0,262,16695,1009.5496183206106,1.6684149E7,4.0446421818181815,4.232032
33500.0,253,16948,952.3596837944664,1.6925096E7,4.041813970149254,3.855152
34000.0,246,17194,987.930894308943,1.7168127E7,4.039559294117646,3.888496
34500.0,267,17461,981.6067415730337,1.7430216E7,4.041789217391305,4.193424
35000.0,227,17688,1006.9911894273127,1.7658803E7,4.036297828571429,3.657392
35500.0,233,17921,978.8454935622318,1.7886874E7,4.030844845070423,3.649136
36000.0,245,18166,1019.5632653061225,1.8136667E7,4.030370444444444,3.996688
36500.0,257,18423,999.2101167315175,1.8393464E7,4.0314441643835615,4.108752
37000.0,242,18665,936.7066115702479,1.8620147E7,4.02597772972973,3.626928
37500.0,276,18941,969.9166666666666,1.8887844E7,4.02940672,4.283152
38000.0,237,19178,1004.0801687763714,1.9125811E7,4.026486526315789,3.807472
38500.0,268,19446,1002.3432835820895,1.9394439E7,4.030013298701299,4.298048
39000.0,239,19685,998.7280334728033,1.9633135E7,4.027309743589743,3.819136
39500.0,224,19909,1045.767857142857,1.9867387E7,4.023774582278481,3.748032
40000.0,247,20156,983.8704453441295,2.0110403E7,4.0220806,3.888256
40500.0,247,20403,1033.2834008097166,2.0365624E7,4.022839308641975,4.083536
41000.0,226,20629,1027.91592920354,2.0597933E7,4.0191088780487805,3.7169440000000002
41500.0,257,20886,982.6186770428016,2.0850466E7,4.019366939759036,4.040528
42000.0,263,21149,1018.3802281368821,2.11183E7,4.0225333333333335,4.285344
42500.0,266,21415,915.1466165413534,2.1361729E7,4.02103134117647,3.894864
43000.0,254,21669,981.4803149606299,2.1611025E7,4.020655813953488,3.988736
43500.0,284,21953,991.3169014084507,2.1892559E7,4.026217747126437,4.504544
44000.0,239,22192,1053.9874476987447,2.2144462E7,4.026265818181819,4.030448
44500.0,237,22429,996.3502109704641,2.2380597E7,4.023478112359551,3.77816
45000.0,250,22679,1017.312,2.2634925E7,4.023986666666667,4.069248
45500.0,242,22921,1038.9504132231405,2.2886351E7,4.023973802197802,4.022816
46000.0,251,23172,1022.98406374502,2.314312E7,4.024890434782609,4.108304
46500.0,228,23400,990.1228070175439,2.3368868E7,4.020450408602151,3.611968
47000.0,244,23644,1006.5286885245902,2.3614461E7,4.019482723404256,3.929488
47500.0,272,23916,978.3051470588235,2.388056E7,4.021989052631579,4.257584
48000.0,260,24176,1007.4115384615385,2.4142487E7,4.023747833333333,4.190832
48500.0,224,24400,1051.3392857142858,2.4377987E7,4.021111257731959,3.768
49000.0,241,24641,1078.1410788381743,2.4637819E7,4.02250106122449,4.157312
49500.0,241,24882,914.7676348547718,2.4858278E7,4.017499474747475,3.527344
50000.0,263,25145,992.1406844106464,2.5119211E7,4.01907376,4.174928
50500.0,1266,26411,987.326224328594,2.6369166E7,4.177293623762377,19.99928
51000.0,1253,27664,991.2793296089385,2.7611239E7,4.331174745098039,19.873168
51500.0,1228,28892,999.1034201954398,2.8838138E7,4.479710757281553,19.630384
52000.0,1265,30157,1005.4901185770751,3.0110083E7,4.632320461538461,20.35112
52500.0,1279,31436,1019.4855355746677,3.1414005E7,4.786896,20.862752
53000.0,1228,32664,1005.6897394136807,3.2648992E7,4.928149735849058,19.759792
53500.0,1217,33881,986.543960558751,3.3849616E7,5.061624822429906,19.209984
54000.0,1236,35117,998.6326860841424,3.5083926E7,5.197618666666666,19.74896
54500.0,1262,36379,1003.0768621236133,3.6349809E7,5.335751779816514,20.254128
55000.0,1258,37637,1033.9284578696343,3.7650491E7,5.476435054545455,20.810912
55500.0,1231,38868,1053.9293257514216,3.8947878E7,5.61410854054054,20.758192
56000.0,1237,40105,1015.0630557801131,4.0203511E7,5.743358714285715,20.090128
56500.0,1248,41353,989.8084935897435,4.1438792E7,5.867439575221239,19.764496
57000.0,1212,42565,1044.3176567656765,4.2704505E7,5.9936147368421056,20.251408
57500.0,1211,43776,981.5367464905037,4.3893146E7,6.106872486956522,19.018256
58000.0,1247,45023,985.8107457898958,4.5122452E7,6.223786482758621,19.668896
58500.0,1219,46242,985.4905660377359,4.6323765E7,6.334873846153846,19.221008
59000.0,1244,47486,1010.0795819935691,4.7580304E7,6.451566644067797,20.104624
59500.0,1229,48715,1015.0390561432058,4.8827787E7,6.565080605042017,19.959728
60000.0,1246,49961,999.1380417335473,5.0072713E7,6.676361733333334,19.918816
60500.0,1239,51200,1011.9071832122679,5.1326466E7,6.786970710743802,20.060048
61000.0,1223,52423,985.9754701553557,5.2532314E7,6.889483803278688,19.293568
61500.0,1273,53696,988.485467399843,5.3790656E7,6.99715850406504,20.133472
62000.0,1232,54928,1000.338474025974,5.5023073E7,7.099751354838709,19.718672
62500.0,1222,56150,998.013093289689,5.6242645E7,7.19905856,19.513152
63000.0,1302,57452,960.7626728110599,5.7493558E7,7.300769269841271,20.014608
63500.0,1207,58659,993.7042253521126,5.8692959E7,7.3943885354330705,19.190416
64000.0,1284,59943,978.2398753894081,5.9949019E7,7.493627375,20.09696
64500.0,1289,61232,1027.076027928627,6.127292E7,7.5997420155038755,21.182416
65000.0,1316,62548,993.798632218845,6.2580759E7,7.702247261538461,20.925424
65500.0,1239,63787,986.0532687651332,6.3802479E7,7.7926691908396934,19.54752
66000.0,1217,65004,1029.013147082991,6.5054788E7,7.885428848484849,20.036944
66500.0,1217,66221,979.9819227608874,6.6247426E7,7.9696151578947365,19.082208
67000.0,1247,67468,1005.9647153167602,6.7501864E7,8.059924059701492,20.071008
67500.0,1261,68729,1014.5067406819984,6.8781157E7,8.151840829629629,20.468688
68000.0,1288,70017,998.2313664596273,7.0066879E7,8.243162235294118,20.571552
68500.0,1252,71269,992.5726837060703,7.130958E7,8.328126131386862,19.883216
69000.0,1277,72546,1015.5591229444009,7.2606449E7,8.418139014492754,20.749904
69500.0,1295,73841,987.430888030888,7.3885172E7,8.504768,20.459568
70000.0,1230,75071,986.1382113821138,7.5098122E7,8.582642514285716,19.4072
70500.0,1239,76310,999.2518159806295,7.6336195E7,8.662263262411347,19.809168
71000.0,1295,77605,996.765250965251,7.7627006E7,8.746704901408451,20.652976
71500.0,1272,78877,1004.8066037735849,7.890512E7,8.828544895104894,20.449824
72000.0,1255,80132,1017.7442231075697,8.0182389E7,8.909154333333333,20.436304
72500.0,1257,81389,1030.0310262529833,8.1477138E7,8.990580744827588,20.715984
73000.0,1296,82685,998.596450617284,8.2771319E7,9.070829479452055,20.706896
73500.0,1290,83975,1020.2434108527132,8.4087433E7,9.152373659863947,21.057824
74000.0,1243,85218,1021.0804505229283,8.5356636E7,9.227744432432434,20.307248
74500.0,1287,86505,1003.6993006993007,8.6648397E7,9.304525852348995,20.668176
75000.0,1275,87780,1005.3474509803922,8.7930215E7,9.379222933333331,20.509088
75500.0,1248,89028,985.8004807692307,8.9160494E7,9.447469562913907,19.684464
76000.0,1244,90272,986.6133440514469,9.0387841E7,9.514509578947369,19.637552
76500.0,1225,91497,1005.5257142857142,9.161961E7,9.58113568627451,19.708304
77000.0,1200,92697,1024.835,9.2849412E7,9.646692155844155,19.676832
77500.0,1243,93940,997.4408688656476,9.4089231E7,9.712436748387098,19.837104
78000.0,1280,95220,999.9453125,9.5369161E7,9.78145241025641,20.47888
78500.0,1273,96493,986.2608012568735,9.6624671E7,9.847100229299363,20.08816
79000.0,1248,97741,1001.9903846153846,9.7875155E7,9.911408101265824,20.007744
79500.0,1220,98961,1000.9754098360655,9.9096345E7,9.971959245283019,19.53904
80000.0,1260,100221,990.4222222222222,1.00344277E8,10.034427699999998,19.966912
80500.0,1257,101478,1009.552108194113,1.01613284E8,10.098214559006212,20.304112
81000.0,1278,102756,1008.3998435054773,1.02902019E8,10.163162370370369,20.61976
81500.0,1245,104001,993.3718875502008,1.04138767E8,10.222210257668712,19.787968
82000.0,1264,105265,1021.9564873417721,1.0543052E8,10.285904390243903,20.668048
82500.0,1229,106494,989.5508543531326,1.06646678E8,10.34149604848485,19.458528
83000.0,1232,107726,1014.859577922078,1.07896985E8,10.399709397590362,20.004912
83500.0,1264,108990,973.9256329113924,1.09128027E8,10.455379832335328,19.696672
84000.0,1260,110250,995.3626984126984,1.10382184E8,10.512588952380954,20.066512
84500.0,1260,111510,1025.5031746031746,1.11674318E8,10.57271649704142,20.674144
85000.0,1214,112724,992.6515650741351,1.12879397E8,10.623943247058824,19.281264
85500.0,1244,113968,1016.483922829582,1.14143903E8,10.6801312748538,20.232096
86000.0,1229,115197,985.8161106590724,1.15355471E8,10.730741488372091,19.385088
86500.0,1286,116483,1008.8763608087091,1.16652886E8,10.788706219653179,20.75864
87000.0,1240,117723,994.8701612903226,1.17886525E8,10.840140229885057,19.738224
87500.0,1345,119068,959.2973977695167,1.1917678E8,10.896162742857143,20.64408
88000.0,1291,120359,1001.423702556158,1.20469618E8,10.951783454545454,20.685408
88500.0,1252,121611,985.7995207667732,1.21703839E8,11.001476971751412,19.747536
89000.0,1266,122877,1002.2227488151659,1.22972653E8,11.053721617977528,20.301024
89500.0,1273,124150,992.6441476826394,1.24236289E8,11.104919687150838,20.218176
90000.0,1261,125411,996.8437747819191,1.25493309E8,11.154960800000001,20.11232
90500.0,1239,126650,1027.0242130750605,1.26765792E8,11.205815867403315,20.359728
91000.0,1295,127945,1016.6131274131274,1.28082306E8,11.259982945054947,21.064224
91500.0,1209,129154,988.5128205128206,1.29277418E8,11.302943650273225,19.121792
92000.0,1262,130416,984.6164817749603,1.30520004E8,11.349565565217393,19.881376
92500.0,1180,131596,1015.4966101694915,1.3171829E8,11.39185210810811,19.172576
93000.0,1180,132776,992.2991525423729,1.32889203E8,11.431329290322582,18.734608
93500.0,1216,133992,991.9950657894736,1.34095469E8,11.473409112299464,19.300256
94000.0,1194,135186,995.1122278056952,1.35283633E8,11.513500680851065,19.010624
94500.0,1299,136485,1013.2440338722093,1.36599837E8,11.564007365079366,21.059264
95000.0,1232,137717,992.2410714285714,1.37822278E8,11.606086568421052,19.559056
95500.0,1264,138981,993.0530063291139,1.39077497E8,11.650470952879582,20.083504
96000.0,1235,140216,983.2623481781377,1.40291826E8,11.6909855,19.429264
96500.0,1260,141476,984.536507936508,1.41532342E8,11.733251150259068,19.848256
97000.0,1266,142742,995.5955766192733,1.42792766E8,11.776722969072164,20.166784
97500.0,1194,143936,1010.5100502512563,1.43999315E8,11.81532841025641,19.304784
98000.0,1256,145192,1004.922770700637,1.45261498E8,11.858081469387756,20.194928
98500.0,1197,146389,967.5363408521304,1.46419639E8,11.891950375634517,18.530256
99000.0,1322,147711,978.3267776096823,1.47712987E8,11.93640298989899,20.693568
99500.0,1233,148944,1001.5652879156529,1.48947917E8,11.975711919597991,19.75888
100000.0,1202,150146,979.8053244592346,1.50125643E8,12.01005144,18.843616
100500.0,1263,151409,984.4228028503563,1.51368969E8,12.049271164179105,19.893216
101000.0,1195,152604,982.3707112970711,1.52542902E8,12.082606099009901,18.782928
101500.0,1233,153837,987.7712895377128,1.53760824E8,12.119079724137933,19.486752
102000.0,1213,155050,969.401483924155,1.54936708E8,12.151898666666666,18.814144
102500.0,1208,156258,979.1117549668874,1.56119475E8,12.184934634146341,18.924272
103000.0,1275,157533,997.436862745098,1.57391207E8,12.224559766990291,20.347712
103500.0,1309,158842,1016.5508021390374,1.58721872E8,12.268357256038648,21.29064
104000.0,1242,160084,1009.2109500805153,1.59975312E8,12.30579323076923,20.05504
104500.0,1302,161386,941.6182795698925,1.61201299E8,12.340769301435405,19.615792
105000.0,1207,162593,1012.9652029826015,1.62423948E8,12.375157942857143,19.562384
105500.0,1246,163839,976.9502407704655,1.63641228E8,12.408813497630332,19.47648
106000.0,1275,165114,1005.0964705882353,1.64922726E8,12.446998188679244,20.503968
106500.0,1285,166399,998.4171206225681,1.66205692E8,12.484934610328638,20.527456
107000.0,1250,167649,992.5304,1.67446355E8,12.519353644859812,19.850608
107500.0,1243,168892,969.4167337087691,1.6865134E8,12.550797395348837,19.27976
108000.0,1295,170187,1003.0911196911197,1.69950343E8,12.588914296296297,20.784048
108500.0,1278,171465,998.1564945226917,1.71225987E8,12.624957566820276,20.410304
109000.0,1247,172712,1022.9751403368083,1.72501637E8,12.660670605504587,20.4104
109500.0,1217,173929,967.708299096138,1.73679338E8,12.688901406392693,18.843216
110000.0,1232,175161,1003.637987012987,1.7491582E8,12.721150545454545,19.783712
110500.0,1271,176432,990.7608182533438,1.76175077E8,12.754756705882354,20.148112
111000.0,1179,177611,995.7777777777778,1.77349099E8,12.781917045045047,18.784352
111500.0,1210,178821,991.8818181818182,1.78549276E8,12.810710385650223,19.202832
112000.0,1270,180091,982.9448818897638,1.79797616E8,12.842686857142857,19.97344
112500.0,1227,181318,1005.1434392828036,1.81030927E8,12.873310364444444,19.732976
113000.0,1262,182580,997.0871632329636,1.82289251E8,12.905433699115045,20.133184
113500.0,1222,183802,979.4132569558102,1.83486094E8,12.932940546255507,19.149488
114000.0,1284,185086,1000.9680685358255,1.84771337E8,12.966409614035088,20.563888
114500.0,1289,186375,997.4305663304888,1.86057025E8,12.999617467248909,20.571008
115000.0,1221,187596,1019.4856674856675,1.87301817E8,13.029691617391306,19.916672
115500.0,1251,188847,982.308553157474,1.88530685E8,13.058402424242423,19.661888
116000.0,1296,190143,993.6682098765432,1.89818479E8,13.090929586206896,20.604704
116500.0,1278,191421,996.6471048513303,1.91092194E8,13.122210746781116,20.37944
117000.0,1211,192632,1011.8232865400496,1.92317512E8,13.14991535042735,19.605088
117500.0,1249,193881,1009.0520416333067,1.93577818E8,13.179766331914895,20.164896
118000.0,1200,195081,1002.7433333333333,1.9478111E8,13.205498983050848,19.252672
118500.0,1230,196311,1002.8268292682927,1.96014587E8,13.233052286919833,19.735632
119000.0,1207,197518,988.4333057166529,1.97207626E8,13.257655529411764,19.088624
119500.0,1254,198772,987.0797448165869,1.98445424E8,13.285049305439331,19.804768
120000.0,1289,200061,995.3405740884407,1.99728418E8,13.315227866666666,20.527904
120500.0,1281,201342,1038.7181889149101,2.01059016E8,13.34831641493776,21.289567999999996
121000.0,1233,202575,997.2538523925385,2.0228863E8,13.374454876033058,19.673824
121500.0,1254,203829,989.8341307814992,2.03529882E8,13.40114449382716,19.860032
122000.0,1267,205096,1010.6124704025257,2.04810328E8,13.43018544262295,20.487136
122500.0,1269,206365,1010.0118203309693,2.06092033E8,13.459071542857142,20.50728
123000.0,1232,207597,1013.7394480519481,2.0734096E8,13.485590894308944,19.982832
123500.0,1248,208845,1028.559294871795,2.08624602E8,13.51414425910931,20.538272
124000.0,1196,210041,1029.7040133779265,2.09856128E8,13.539105032258066,19.704416
124500.0,1316,211357,1030.6580547112462,2.11212474E8,13.571885879518073,21.701536
125000.0,1260,212617,989.868253968254,2.12459708E8,13.597421312000002,19.955744
125500.0,1209,213826,998.2845326716294,2.13666634E8,13.620183840637448,19.310816
126000.0,1249,215075,996.1569255404323,2.14910834E8,13.645132317460318,19.9072
126500.0,1265,216340,992.7162055335968,2.1616662E8,13.670616284584979,20.092576
127000.0,1224,217564,1011.4019607843137,2.17404576E8,13.694776440944882,19.807296
127500.0,1258,218822,988.647853736089,2.18648295E8,13.719108705882352,19.899504
128000.0,1243,220065,1029.215607401448,2.1992761E8,13.745475625,20.46904
128500.0,1198,221263,991.6794657762938,2.21115642E8,13.765954365758754,19.008512
129000.0,1289,222552,986.2598913886734,2.22386931E8,13.791437581395348,20.340624
129500.0,1258,223810,989.8537360890302,2.23632167E8,13.815114563706564,19.923776
130000.0,1239,225049,1024.7885391444713,2.2490188E8,13.840115692307693,20.315408
130500.0,1228,226277,984.450325732899,2.26110785E8,13.86119754789272,19.34248
131000.0,1267,227544,993.2044198895028,2.27369175E8,13.885140458015266,20.13424
131500.0,1217,228761,990.0829909613805,2.28574106E8,13.90564903422053,19.278896
132000.0,1211,229972,1006.2939719240297,2.29792728E8,13.926832,19.497952
132500.0,1244,231216,1007.176848874598,2.31045656E8,13.9499264,20.046848
133000.0,1221,232437,974.2825552825553,2.32235255E8,13.969037894736843,19.033584
133500.0,1215,233652,994.7152263374486,2.33443834E8,13.989143610486892,19.337264
134000.0,1240,234892,984.1790322580645,2.34664216E8,14.009803940298507,19.526112
134500.0,1267,236159,1009.5232833464878,2.35943282E8,14.033801159851299,20.465056
135000.0,1317,237476,986.2376613515565,2.37242157E8,14.05879448888889,20.782
135500.0,1259,238735,974.768864177919,2.38469391E8,14.079373638376385,19.635744
136000.0,1252,239987,1010.1046325878594,2.39734042E8,14.102002470588236,20.234416
136500.0,1189,241176,983.1042893187553,2.40902953E8,14.11885438827839,18.702576
137000.0,1250,242426,1007.8584,2.42162776E8,14.14089202919708,20.157168
137500.0,1273,243699,1017.3534956794972,2.43457867E8,14.164821352727273,20.721456
138000.0,1218,244917,1005.855500821018,2.44682999E8,14.18452168115942,19.602112
138500.0,1199,246116,1010.1284403669724,2.45894143E8,14.203271797833935,19.378304
139000.0,1240,247356,990.9129032258064,2.47122875E8,14.222899280575538,19.659712
139500.0,1211,248567,990.719240297275,2.48322636E8,14.24072464516129,19.196176
140000.0,1301,249868,997.5465026902383,2.49620444E8,14.264025371428572,20.764928
140500.0,1291,251159,1009.9333849728893,2.50924268E8,14.287502804270463,20.861184
141000.0,1256,252415,1001.9020700636943,2.52182657E8,14.308235858156028,20.134224
141500.0,1194,253609,998.3299832495812,2.53374663E8,14.325069286219081,19.072096
142000.0,1223,254832,993.6802943581357,2.54589934E8,14.343094873239437,19.444336
142500.0,1244,256076,996.9107717041801,2.55830091E8,14.36239107368421,19.842512
143000.0,1232,257308,1029.8336038961038,2.57098846E8,14.383152223776223,20.300079999999998
143500.0,1273,258581,994.6025137470542,2.58364975E8,14.403622299651568,20.258064
144000.0,1213,259794,1007.0849134377577,2.59586569E8,14.421476055555553,19.545504
144500.0,1232,261026,990.3230519480519,2.60806647E8,14.439122325259516,19.521248
145000.0,1216,262242,984.2220394736842,2.62003461E8,14.455363365517242,19.149024
145500.0,1256,263498,1006.6958598726114,2.63267871E8,14.475209402061855,20.23056
146000.0,1258,264756,982.1868044515103,2.64503462E8,14.493340383561645,19.769456
146500.0,1276,266032,978.3322884012539,2.65751814E8,14.512044450511945,19.973632
147000.0,1298,267330,1005.5947611710324,2.67057076E8,14.533718421768707,20.884192
147500.0,1239,268569,1018.2582728006457,2.68318698E8,14.55287853559322,20.185952
148000.0,1268,269837,968.4345425867508,2.69546673E8,14.570090432432433,19.6476
148500.0,1258,271095,981.1343402225755,2.7078094E8,14.587525387205387,19.748272
149000.0,1224,272319,974.7124183006536,2.71973988E8,14.60263022818792,19.088768
149500.0,1258,273577,1001.7209856915739,2.73234153E8,14.621225578595318,20.16264
150000.0,1240,274817,1058.1040322580645,2.74546202E8,14.642464106666665,20.992784
150500.0,237,275054,1042.5400843881857,2.74793284E8,14.606951973421925,3.9533120000000004
151000.0,243,275297,1025.238683127572,2.75042417E8,14.571783682119205,3.9861279999999994
151500.0,256,275553,1019.11328125,2.7530331E8,14.537468514851486,4.174288
152000.0,263,275816,1039.2091254752852,2.75576622E8,14.504032736842106,4.372992
152500.0,258,276074,975.2131782945736,2.75828227E8,14.469677481967215,4.02568
153000.0,265,276339,1023.9169811320754,2.76099565E8,14.436578562091503,4.341408
153500.0,231,276570,1006.6060606060606,2.76332091E8,14.401672495114006,3.720416
154000.0,242,276812,1011.7561983471074,2.76576936E8,14.36763303896104,3.91752
154500.0,258,277070,1000.4496124031008,2.76835052E8,14.334501074433659,4.129856
155000.0,264,277334,989.1515151515151,2.77096188E8,14.30173873548387,4.178176
155500.0,259,277593,977.2586872586872,2.77349298E8,14.26877417363344,4.04976
156000.0,243,277836,982.9547325102881,2.77588156E8,14.23529005128205,3.821728
156500.0,241,278077,1082.4356846473029,2.77849023E8,14.203144945686901,4.173872
157000.0,252,278329,1060.6507936507937,2.78116307E8,14.17153156687898,4.276544
157500.0,282,278611,918.6170212765958,2.78375357E8,14.139700673015874,4.1448
158000.0,254,278865,975.003937007874,2.78623008E8,14.107494075949367,3.962416
158500.0,252,279117,993.4285714285714,2.78873352E8,14.075626599369084,4.005504
159000.0,253,279370,912.3478260869565,2.79104176E8,14.042977408805031,3.693184
159500.0,253,279623,993.2924901185771,2.79355479E8,14.01156007523511,4.020848
160000.0,254,279877,954.1338582677165,2.79597829E8,13.979891449999998,3.8776
160500.0,283,280160,1010.356890459364,2.7988376E8,13.950592398753894,4.574896
161000.0,253,280413,977.8260869565217,2.8013115E8,13.919560248447207,3.95824
161500.0,276,280689,1062.6376811594203,2.80424438E8,13.890993832817339,4.692608
162000.0,256,280945,1024.64453125,2.80686747E8,13.861073925925925,4.196944
162500.0,254,281199,976.507874015748,2.8093478E8,13.830635323076924,3.968528
163000.0,274,281473,960.8649635036496,2.81198057E8,13.80113163190184,4.212432
163500.0,262,281735,1044.5610687022902,2.81471732E8,13.772317162079512,4.3788
164000.0,268,282003,958.2388059701492,2.8172854E8,13.742855609756097,4.108928
164500.0,232,282235,1050.176724137931,2.81972181E8,13.712932814589664,3.8982559999999995
165000.0,281,282516,1001.3309608540925,2.82253555E8,13.685020848484848,4.501984
165500.0,260,282776,1010.9807692307693,2.8251641E8,13.65638235649547,4.20568
166000.0,270,283046,1003.1074074074074,2.82787249E8,13.628301156626508,4.333424
166500.0,244,283290,992.8524590163935,2.83029505E8,13.599015255255257,3.876096
167000.0,248,283538,941.9475806451613,2.83263108E8,13.569490203592812,3.737648
167500.0,261,283799,943.5249042145593,2.83509368E8,13.540745934328358,3.94016
168000.0,256,284055,983.671875,2.83761188E8,13.512437523809524,4.02912
168500.0,250,284305,961.02,2.84001443E8,13.483748035608308,3.84408
169000.0,222,284527,1013.1036036036036,2.84226352E8,13.454501869822485,3.598544
169500.0,248,284775,947.9153225806451,2.84461435E8,13.42590843657817,3.761328
170000.0,252,285027,924.2103174603175,2.84694336E8,13.39738051764706,3.726416
170500.0,264,285291,941.6818181818181,2.8494294E8,13.369756715542522,3.977664
171000.0,242,285533,1070.219008264463,2.85201933E8,13.342780491228071,4.1438880000000005
171500.0,267,285800,1035.6067415730338,2.8547844E8,13.316778542274053,4.424112
172000.0,266,286066,1006.6127819548872,2.85746199E8,13.29052088372093,4.284144
172500.0,237,286303,980.7637130801688,2.8597864E8,13.262777507246376,3.719056
173000.0,274,286577,1019.0109489051094,2.86257849E8,13.23735717919075,4.467344
173500.0,272,286849,1041.3639705882354,2.865411E8,13.212269740634007,4.532016
174000.0,261,287110,989.8199233716475,2.86799443E8,13.186181287356321,4.133488
174500.0,247,287357,983.6234817813765,2.87042398E8,13.159536871060173,3.88728
175000.0,257,287614,991.0661478599221,2.87297102E8,13.133581805714288,4.075264
