time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall offer [Mb/s],offer last interval [Mb/s]
929000.0,265,665838,940.1471698113207,6.65337594E8,5.729494889128095,3.986224
929500.0,281,666119,1020.3701067615658,6.65624318E8,5.728880628294783,4.587584
930000.0,228,666347,1043.2105263157894,6.6586217E8,5.727846623655914,3.8056319999999997
930500.0,253,666600,1052.5454545454545,6.66128464E8,5.72705826114992,4.260704
931000.0,234,666834,1017.542735042735,6.66366569E8,5.7260285198711065,3.80968
931500.0,298,667132,1036.4127516778524,6.6667542E8,5.725607471819646,4.941616
932000.0,277,667409,1039.7906137184116,6.66963442E8,5.72500808583691,4.608352
932500.0,220,667629,1058.3181818181818,6.67196272E8,5.723935845576407,3.72528
933000.0,253,667882,1010.0355731225296,6.67451811E8,5.723059472668811,4.088624
933500.0,245,668127,1057.0367346938776,6.67710785E8,5.722213476164971,4.143584000000001
934000.0,272,668399,1054.0330882352941,6.67997482E8,5.721605841541756,4.587152
934500.0,239,668638,997.3598326359833,6.68235851E8,5.720585134296416,3.813904
935000.0,242,668880,972.3388429752066,6.68471157E8,5.719539311229946,3.764896
935500.0,251,669131,996.1792828685259,6.68721198E8,5.718620613575628,4.000656
936000.0,242,669373,923.5578512396694,6.68944699E8,5.71747605982906,3.576016
936500.0,261,669634,964.8275862068965,6.69196519E8,5.716574641751201,4.02912
937000.0,247,669881,989.1376518218624,6.69440836E8,5.715610125933831,3.909072
937500.0,265,670146,1008.8792452830189,6.69708189E8,5.714843212800001,4.277648
938000.0,249,670395,1028.0883534136547,6.69964183E8,5.71398023880597,4.095904
938500.0,227,670622,993.7753303964757,6.7018977E8,5.7128589877464035,3.609392
939000.0,269,670891,1007.9442379182157,6.70460907E8,5.7121270031948885,4.338192
939500.0,254,671145,982.1811023622047,6.70710381E8,5.711211333688133,3.991584
940000.0,252,671397,969.468253968254,6.70954687E8,5.71025265531915,3.908896
940500.0,246,671643,1026.658536585366,6.71207245E8,5.709365188729399,4.040928
941000.0,239,671882,973.2845188284518,6.7143986E8,5.708309117959618,3.72184
941500.0,204,672086,1029.8039215686274,6.7164994E8,5.707062687201274,3.36128
942000.0,238,672324,1018.3067226890756,6.71892297E8,5.706091694267516,3.877712
942500.0,243,672567,984.3045267489712,6.72131483E8,5.70509481591512,3.826976
943000.0,261,672828,1037.4176245210729,6.72402249E8,5.70436690562036,4.332256
943500.0,244,673072,1038.9016393442623,6.72655741E8,5.7034932994170635,4.055872
944000.0,221,673293,1032.79185520362,6.72883988E8,5.702406677966102,3.651952
944500.0,261,673554,1110.6934865900382,6.73173879E8,5.701843337215458,4.638256
945000.0,280,673834,972.6464285714286,6.7344622E8,5.701132021164021,4.357456
945500.0,247,674081,1034.0445344129555,6.73701629E8,5.700278193548387,4.086544
946000.0,239,674320,952.8200836820083,6.73929353E8,5.699191145877378,3.643584
946500.0,277,674597,1006.0794223826715,6.74208037E8,5.6985359704173275,4.458944
947000.0,257,674854,1012.1050583657587,6.74468148E8,5.697724587117213,4.161776
947500.0,267,675121,933.7902621722847,6.7471747E8,5.696822965699208,3.989152
948000.0,261,675382,958.7241379310345,6.74967697E8,5.695929932489452,4.003632
948500.0,248,675630,889.9032258064516,6.75188393E8,5.694788765419083,3.531136
949000.0,259,675889,1015.5714285714286,6.75451426E8,5.6940056986301375,4.208528
949500.0,263,676152,976.9847908745247,6.75708373E8,5.693172179041601,4.111152
950000.0,256,676408,996.5859375,6.75963499E8,5.692324202105263,4.082016
950500.0,1403,677811,984.8032786885246,6.77345178E8,5.700958889005787,22.106864
951000.0,1366,679177,991.2459736456808,6.7869922E8,5.709352008412197,21.664672
951500.0,1346,680523,1025.6151560178307,6.80079698E8,5.717958574881765,22.087648000000005
952000.0,1267,681790,977.6069455406472,6.81318326E8,5.725364084033614,19.818048
952500.0,1363,683153,977.463683052091,6.82650609E8,5.733548422047244,21.316528
953000.0,1332,684485,966.1696696696697,6.83937547E8,5.741343521511017,20.591008
953500.0,1436,685921,984.9651810584958,6.85351957E8,5.750199953854221,22.63056
954000.0,1344,687265,987.203869047619,6.86678759E8,5.758312444444445,21.228832
954500.0,1429,688694,995.3953813855843,6.88101179E8,5.7672178438973285,22.75872
955000.0,1332,690026,987.0195195195195,6.89415889E8,5.775211635602094,21.03536
955500.0,1313,691339,1017.8255902513329,6.90752294E8,5.783378704343276,21.38248
956000.0,1377,692716,1001.1307189542483,6.92130851E8,5.791889966527196,22.056912
956500.0,1323,694039,1007.9077853363567,6.93464313E8,5.8000151636173545,21.335392
957000.0,1356,695395,978.7529498525074,6.94791502E8,5.8080794315569495,21.235024
957500.0,1375,696770,995.0436363636363,6.96159687E8,5.816477802610966,21.89096
958000.0,1358,698128,988.3328424153167,6.97501843E8,5.824650045929019,21.474496
958500.0,1279,699407,995.9968725566849,6.98775723E8,5.832243906103287,20.38208
959000.0,1420,700827,976.7964788732394,7.00162774E8,5.840773922836288,22.192816
959500.0,1320,702147,996.569696969697,7.01478246E8,5.8486982470036475,21.047552
960000.0,1364,703511,968.2690615835777,7.02798965E8,5.856658041666667,21.131504
960500.0,1363,704874,976.2105649303008,7.0412954E8,5.864691639770953,21.2892
961000.0,1367,706241,1019.9231894659839,7.05523775E8,5.873246826222685,22.30776
961500.0,1373,707614,992.7603787327021,7.06886835E8,5.881533728549142,21.80896
962000.0,1390,709004,980.1446043165467,7.08249236E8,5.889806536382537,21.798416
962500.0,1405,710409,992.8989323843416,7.09644259E8,5.898341892987013,22.320368
963000.0,1383,711792,1013.3138105567607,7.11045672E8,5.906921470404985,22.422608
963500.0,1437,713229,1001.9596381350035,7.12485488E8,5.915811005708354,23.037056
964000.0,1314,714543,1023.0197869101979,7.13829736E8,5.92389822406639,21.507968
964500.0,1416,715959,1005.9625706214689,7.15254179E8,5.932642231207879,22.791088
965000.0,1392,717351,1010.5948275862069,7.16660927E8,5.941230482901554,22.507968
965500.0,1381,718732,998.7284576393918,7.18040171E8,5.9495819451061625,22.067904
966000.0,1328,720060,990.5993975903615,7.19355687E8,5.957396993788819,21.048256
966500.0,1367,721427,991.6539868324799,7.20711278E8,5.965535668908433,21.689456
967000.0,1363,722790,1006.2384446074835,7.22082781E8,5.9737975677352635,21.944048
967500.0,1423,724213,991.3773717498243,7.23493511E8,5.982375284754522,22.57168
968000.0,1419,725632,984.1959126145173,7.24890085E8,5.990827148760331,22.345184
968500.0,1323,726955,1019.0498866213152,7.26238288E8,5.998870732059886,21.571248
969000.0,1315,728270,1012.4114068441064,7.27569609E8,6.006766637770898,21.301136
969500.0,1359,729629,1008.9587932303164,7.28940784E8,6.014983261474987,21.9388
970000.0,1403,731032,1002.2216678545973,7.30346901E8,6.023479595876289,22.497872
970500.0,1359,732391,1026.0544518027962,7.31741309E8,6.031870656362699,22.310528
971000.0,1394,733785,999.1542324246772,7.3313413E8,6.04024,22.285136
971500.0,1409,735194,971.1440738112136,7.34502472E8,6.048399151827072,21.893472
972000.0,1363,736557,1006.0564930300807,7.35873727E8,6.056573884773663,21.94008
972500.0,1346,737903,992.3462109955424,7.37209425E8,6.064447712082262,21.371168
973000.0,1304,739207,997.4194785276073,7.3851006E8,6.072025159301131,20.81016
973500.0,1391,740598,1000.3278217109993,7.39901516E8,6.080341168977915,22.263296
974000.0,1345,741943,1033.2260223048327,7.41291205E8,6.088634127310062,22.235024
974500.0,1424,743367,967.9136235955057,7.42669514E8,6.096825153412007,22.052944
975000.0,1374,744741,996.7845705967977,7.44039096E8,6.104936172307692,21.913312
975500.0,1410,746151,1002.2425531914894,7.45452258E8,6.113396272680677,22.610592
976000.0,1314,747465,998.91400304414,7.46764831E8,6.121023204918034,21.001168
976500.0,1363,748828,1018.3983859134263,7.48152908E8,6.1292608950332825,22.209232
977000.0,1387,750215,984.8774333093006,7.49518933E8,6.1373095844421695,21.8564
977500.0,1414,751629,1031.548090523338,7.50977542E8,6.14610776061381,23.337744
978000.0,1376,753005,1011.4629360465116,7.52369315E8,6.1543502249488755,22.268368
978500.0,1383,754388,980.5704989154013,7.53725444E8,6.162292848237098,21.698064
979000.0,1352,755740,1019.9105029585799,7.55104363E8,6.170413589376915,22.062704
979500.0,1340,757080,989.3022388059702,7.56430028E8,6.178091091373149,21.21064
980000.0,1371,758451,1002.4850474106491,7.57804435E8,6.186158653061225,21.990512
980500.0,1415,759866,1016.6459363957597,7.59242989E8,6.194741368689444,23.016864
981000.0,1308,761174,996.934250764526,7.60546979E8,6.202217973496432,20.86384
981500.0,1340,762514,1008.0985074626866,7.61897831E8,6.210068923076923,21.613632
982000.0,1425,763939,982.9719298245614,7.63298566E8,6.218318256619145,22.41176
982500.0,1381,765320,1015.8095582910934,7.64701399E8,6.226576276844784,22.445328
983000.0,1397,766717,992.613457408733,7.6608808E8,6.234694445574771,22.186896
983500.0,1387,768104,978.5176640230713,7.67445284E8,6.242564587697,21.715264
984000.0,1450,769554,976.9075862068966,7.688618E8,6.250908943089431,22.664256
984500.0,1386,770940,979.4776334776335,7.70219356E8,6.2587657166074155,21.720896
985000.0,1443,772383,1020.5668745668746,7.71692034E8,6.2675495147208125,23.562848
985500.0,1369,773752,1005.2980277574873,7.73068287E8,6.2755416499238965,22.020048
986000.0,1355,775107,1007.8649446494464,7.74433944E8,6.28343970791075,21.850512
986500.0,1435,776542,986.7567944250872,7.7584994E8,6.291737982767359,22.655936
987000.0,1359,777901,1018.1081677704194,7.77233549E8,6.299765341438703,22.137744
987500.0,1396,779297,992.1912607449857,7.78618648E8,6.307796642025316,22.161584
988000.0,1371,780668,993.8905908096281,7.79981272E8,6.315637829959514,21.801984
988500.0,1336,782004,1001.1601796407185,7.81318822E8,6.323268159838139,21.4008
989000.0,1363,783367,954.1870873074101,7.82619379E8,6.33059153892821,20.808912
989500.0,1405,784772,1007.7651245551601,7.84035289E8,6.338840133400708,22.65456
990000.0,1326,786098,1002.3627450980392,7.85364422E8,6.346379167676767,21.266128
990500.0,1355,787453,974.989667896679,7.86685533E8,6.353845799091368,21.137776
991000.0,1348,788801,996.5044510385757,7.88028821E8,6.361483923309788,21.492608
991500.0,1404,790205,1033.3867521367522,7.89479696E8,6.369982418557741,23.214
992000.0,1408,791613,991.1683238636364,7.90875261E8,6.3780262983870974,22.32904
992500.0,1371,792984,1021.2793581327498,7.92275435E8,6.38609922418136,22.402784
993000.0,1352,794336,1008.7477810650887,7.93639262E8,6.393871194360524,21.821232
993500.0,1384,795720,993.400289017341,7.95014128E8,6.401724231504781,21.997856
994000.0,1365,797085,1023.6967032967033,7.96411474E8,6.409750293762576,22.357536
994500.0,1331,798416,999.5244177310293,7.97741841E8,6.417229490196079,21.285872
